sample	ref_genome	chr	start	end	copy_number	status	MWU_test_p_value	KS_test_p_value
AND1702-12.d	S288C.genome.fa	S288C_chrVII	1	5750	2	gain	5.33234150272358e-08	9.01945185205477e-13
AND1702-12.d	S288C.genome.fa	S288C_chrVII	62001	62250	5	gain	0.083514374450729	0.270459080775613
AND1702-12.d	S288C.genome.fa	S288C_chrVII	248501	248750	5	gain	0.0835560774901214	0.270531412387728
AND1702-12.d	S288C.genome.fa	S288C_chrVII	1064501	1069000	2	gain	3.73280697947428e-13	4.32986979603811e-15
AND1702-12.d	S288C.genome.fa	S288C_chrVII	1069001	1076250	0	loss	1.617293530973e-20	0
AND1702-12.d	S288C.genome.fa	S288C_chrVII	1079251	1084250	0	loss	0.0133428980784913	0.00260344835735871
AND1702-12.d	S288C.genome.fa	S288C_chrVIII	558501	561750	4	gain	4.52404094463066e-10	1.10692566224202e-11
AND1702-12.d	S288C.genome.fa	S288C_chrVIII	561751	570000	2	gain	2.04686869182813e-05	2.90764795018994e-05
AND1702-12.d	S288C.genome.fa	S288C_chrVIII	570001	574750	3	gain	2.59084518253466e-13	2.22044604925031e-15
AND1702-12.d	S288C.genome.fa	S288C_chrIX	20501	26250	0	loss	6.60389015060179e-06	3.66971273368932e-07
AND1702-12.d	S288C.genome.fa	S288C_chrX	732751	734250	0	loss	2.29382726188952e-05	1.28853172801646e-05
AND1702-12.d	S288C.genome.fa	S288C_chrXI	15751	16250	0	loss	0.0144973068754089	0.0372014597310973
AND1702-12.d	S288C.genome.fa	S288C_chrXII	11251	14500	0	loss	0.0012664691056659	0.00346681299430507
AND1702-12.d	S288C.genome.fa	S288C_chrXII	483751	484750	32	gain	0.000533200219338532	0.000673826996209215
AND1702-12.d	S288C.genome.fa	S288C_chrXV	1	14750	0	loss	3.48740761643761e-32	0
AND1702-12.d	S288C.genome.fa	S288C_chrXV	29251	31500	4	gain	2.1366074634076e-07	3.33593674906041e-08
AND1702-12.d	S288C.genome.fa	S288C_chrXV	31501	32250	0	loss	0.199836374783763	0.142501226529679
AND1702-12.d	S288C.genome.fa	S288C_chrXV	32251	39000	2	gain	4.52431808377611e-19	0
AND1702-12.d	S288C.genome.fa	S288C_chrXV	725001	725250	3	gain	0.0837718119302056	0.270917419333973
AND1702-12.d	S288C.genome.fa	S288C_chrXVI	120251	120500	4	gain	0.0835699822503494	0.27055552606105
AND1702-12.d	S288C.genome.fa	S288C_chrXVI	925251	927000	2	gain	4.98188628816722e-06	1.79842695002819e-06
AND1702-12.d	SK1.genome.fa	SK1_chrI	16501	28250	3	gain	5.44716703191873e-31	0
AND1702-12.d	SK1.genome.fa	SK1_chrI	201251	218750	0	loss	2.02231822648639e-36	0
AND1702-12.d	SK1.genome.fa	SK1_chrIII	11001	11750	0	loss	0.00275177915856684	0.00507289374751441
AND1702-12.d	SK1.genome.fa	SK1_chrIII	84251	86750	0	loss	4.90783147464809e-06	1.84731556640561e-06
AND1702-12.d	SK1.genome.fa	SK1_chrIII	321751	332500	2	gain	1.51734360273457e-12	9.99200722162641e-15
AND1702-12.d	SK1.genome.fa	SK1_chrIV	472751	473500	0	loss	0.00278598551060699	0.00513047310778647
AND1702-12.d	SK1.genome.fa	SK1_chrIV	532751	536250	4	gain	9.85312579153505e-11	1.51567647321826e-12
AND1702-12.d	SK1.genome.fa	SK1_chrIV	792751	793750	0	loss	0.000558796502172528	0.000709773362138177
AND1702-12.d	SK1.genome.fa	SK1_chrV	135751	137000	2	gain	0.00013276398813795	0.000112030148190057
AND1702-12.d	SK1.genome.fa	SK1_chrV	421251	421500	2	gain	0.0845811148088878	0.272316668536609
AND1702-12.d	SK1.genome.fa	SK1_chrVI	31501	51000	0	loss	1.12839483587632e-46	0
AND1702-12.d	SK1.genome.fa	SK1_chrVII	1	4000	0	loss	0.000113139379840543	9.49005304120565e-05
AND1702-12.d	SK1.genome.fa	SK1_chrVII	90251	91000	0	loss	0.00287047046559201	0.00541875524059177
AND1702-12.d	SK1.genome.fa	SK1_chrVIII	90251	91750	0	loss	3.08577230570323e-05	2.19019850258295e-05
AND1702-12.d	SK1.genome.fa	SK1_chrIX	285251	286750	0	loss	2.29272773262281e-05	1.28774871829274e-05
AND1702-12.d	SK1.genome.fa	SK1_chrIX	422751	427000	2	gain	0.000379600765240495	7.90030717294776e-05
AND1702-12.d	SK1.genome.fa	SK1_chrX	101001	101500	0	loss	0.0154261213716802	0.0397190713762398
AND1702-12.d	SK1.genome.fa	SK1_chrX	733001	746250	2	gain	4.38350003975009e-08	6.29497904913734e-08
AND1702-12.d	SK1.genome.fa	SK1_chrXI	1	9000	0	loss	5.87087026103971e-18	0
AND1702-12.d	SK1.genome.fa	SK1_chrXI	22001	22750	0	loss	0.00301289649507436	0.0059182018260473
AND1702-12.d	SK1.genome.fa	SK1_chrXI	561001	561250	3	gain	0.0839033084058982	0.271133096554715
AND1702-12.d	SK1.genome.fa	SK1_chrXII	7001	13500	2	gain	4.68124911671272e-10	4.52082815627364e-13
AND1702-12.d	SK1.genome.fa	SK1_chrXIII	1	2750	0	loss	0.000657401550062361	0.00100476187457132
AND1702-12.d	SK1.genome.fa	SK1_chrXIII	890751	914500	0	loss	9.13992040860687e-47	0
AND1702-12.d	SK1.genome.fa	SK1_chrXIV	121501	122250	0	loss	0.00286143530966022	0.00538696765011382
AND1702-12.d	SK1.genome.fa	SK1_chrXV	204501	204750	3	gain	0.0845180396869347	0.272195723789566
AND1702-12.d	SK1.genome.fa	SK1_chrXV	657251	658250	0	loss	0.000728027834173879	0.00102822210062337
AND1702-12.d	SK1.genome.fa	SK1_chrXV	692001	693250	0	loss	0.000113947215852035	0.000100852271141649
AND1702-12.d	SK1.genome.fa	SK1_chrXVI	60001	63750	0	loss	2.19305808633085e-11	2.13051798425568e-13
